cost,discharge,quality,quality_care,quality_efficiency,patexp,outcome,provider_id,provider,strokewidth,bubblesize,markme?,state
0.713282035,0.133255329,0,0.108049538,0.51160587,0.001788054,0.00338659,290007,UNIVERSITY MEDICAL CENTER,.25px,0,,
0.713590954,0.220935885,0.961462084,0.971349939,0.889247781,0.739595092,0.637198111,110125,FAIRVIEW PARK HOSPITAL,.25px,0,,
0.714626187,0.644984797,0.336574353,0.730374667,0,0.042558977,0.672201119,330104,NYACK HOSPITAL,.25px,0,,
0.715252063,0.864346866,0.937434596,0.781288882,0,0.631759791,0.993375137,140258,ALEXIAN BROTHERS MEDICAL CENTER 1,.25px,0,,
0.715890026,0.7007935,0.525597185,0.382437521,0,0.68579692,0.589340892,140290,ST ALEXIUS MEDICAL CENTER,.25px,0,,
0.716631248,0.632402502,0.184202503,0.528497623,0,0.227115795,0.304249306,100035,MANATEE MEMORIAL HOSPITAL,.25px,0,,
0.716877881,0.529577047,0.188660278,0.26568667,0.705506711,0.140844258,0.304249306,40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,.25px,0,,
0.717448403,0.081690164,0.906642167,0.607592225,0.705506711,0.961882318,0.500630351,420089,EAST COOPER MEDICAL CENTER,.25px,0,,
0.717546525,0.023978049,0.851369056,0.835968721,0.812658103,0.594391938,0.589340892,150133,KOSCIUSKO COMMUNITY HOSPITAL,.25px,0,,
0.717813962,0.308418685,0.034401496,0.258781651,0.812658103,0.083412299,0.010168011,100051,SOUTH LAKE HOSPITAL,.25px,0,,
0.718281577,0.38935902,0.731973204,0.864116149,0,0.255568098,0.896507115,390204,NAZARETH HOSPITAL,.25px,0,,
0.718441574,0.196199768,0.137779023,0,0,0.670726181,0.589340892,50770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,.25px,0,,
0.719080254,0.393775595,0.013735879,0.134952744,0,0.122123252,0.107596345,50056,ANTELOPE VALLEY HOSPITAL,.25px,0,,
0.71912145,0.041149958,0.853255988,0.959987146,0.705506711,0.511506992,0.637198111,110008,NORTHSIDE HOSPITAL CHEROKEE,.25px,0,,
0.719482281,0.710013925,0.27667043,0.635690213,0,0.417201572,0.262539036,360052,GOOD SAMARITAN HOSPITAL,.25px,0,,
0.719617069,0.998360264,0.885613995,0.668451974,0.705506711,0.227115795,0.980347888,330101,NEW YORK-PRESBYTERIAN HOSPITAL,.25px,0,Y,
0.719720562,0.374181162,0.416237506,0.683176638,0.51160587,0.204159491,0.556818088,330332,ST JOSEPH HOSPITAL,.25px,0,,
0.720206447,0.615527229,0.272764727,0.184482659,0,0.558119989,0.470587751,360112,MERCY ST VINCENT MEDICAL CENTER,.25px,0,,
0.720418791,0.63732171,0.995023113,0.987170508,0.812658103,0.998088348,0.556818088,180044,PIKEVILLE MEDICAL CENTER,.25px,0,,
0.720763892,0.514852383,0.843063258,0.418206837,0.51160587,0.613137664,0.944603291,450820,METHODIST SUGAR LAND HOSPITAL,.25px,0,,
0.721104597,0.07311245,0.130313692,0.194856667,0.51160587,0.351266057,0.182760524,450124,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,.25px,0,,
0.721205137,0.076210644,0.148499106,0.113009946,0.51160587,0.140844258,0.544161633,10038,STRINGFELLOW MEMORIAL HOSPITAL,.25px,0,,
0.722060924,0.237844118,0.467712033,0.382437521,0.812658103,0.392267697,0.393553118,500151,ST ANTHONY HOSPITAL,.25px,0,,
0.722290853,0.268208073,0.159944298,0.098845593,0,0.323893178,0.556818088,500141,ST FRANCIS COMMUNITY HOSPITAL,.25px,0,,
0.72313206,0.741663302,0.238272592,0.992831305,0,0.00613871,0.182760524,100070,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH,.25px,0,,
0.723602798,0.888440273,0.038546156,0.004383616,0,0.083412299,0.637198111,100044,MARTIN MEDICAL CENTER,.25px,0,,
0.723640335,0.777729254,0.362340455,0.327971918,0.51160587,0.204159491,0.672201119,390115,ARIA HEALTH,.25px,0,,
0.724353054,0.661316238,0.12501545,0.528497623,0,0.00613871,0.470587751,330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,.25px,0,,
0.724652519,0.46444904,0.852357841,0.906922323,0,0.417201572,0.932020995,450844,METHODIST WILLOWBROOK HOSPITAL,.25px,0,,
0.725599652,0.801377708,0.666284886,0.804525342,0,0.613137664,0.637198111,140202,ADVOCATE CONDELL MEDICAL CENTER,.25px,0,,
0.726636839,0.190967444,0.270671797,0.355336558,0,0.631759791,0.242359572,60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,.25px,0,,
0.726825244,0.545933208,0.643897133,0.942040689,0,0.70561383,0.304249306,450809,NORTH AUSTIN MEDICAL CENTER,.25px,0,,
0.727317203,0.098886792,0.640650621,0.605054342,0,0.511506992,0.800018128,450742,LAKE POINTE MEDICAL CENTER,.25px,0,,
0.72759957,0.59220837,0.173721377,0.160191495,0.889247781,0.140844258,0.130099455,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,.25px,0,,
0.728100106,0.852753356,0.943136592,0.901994875,0.51160587,0.906123054,0.751229802,330126,ORANGE REGIONAL MEDICAL CENTER,.25px,0,,
0.729648978,0.828989544,0.026796088,0.373340694,0,0.323893178,0.01432915,50060,COMMUNITY REGIONAL MEDICAL CENTER,.25px,0,,
0.72984634,0.08671649,0.390240687,0.335511408,0,0.164146637,0.847933026,50329,CORONA REGIONAL MEDICAL CENTER,.25px,0,,
0.729879069,0.220087178,0.086823609,0.04439647,0,0.276382034,0.470587751,360019,SUMMA BARBERTON HOSPITAL,.25px,0,,
0.72991751,0.084203327,0.912616079,0.435724821,0.929680869,0.851558573,0.500630351,50272,REDLANDS COMMUNITY HOSPITAL,.25px,0,,
0.730312004,0.445835153,0.027562396,0.343364013,0,0.083412299,0.101235158,370093,O U MEDICAL CENTER,.25px,0,,
0.730805791,0.707888037,0.872059393,0.710640156,0,0.739595092,0.896507115,330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,.25px,0,,
0.731008166,0.796919933,0.586819489,0.053452097,0,0.84018754,0.800018128,360068,TOLEDO HOSPITAL THE,.25px,0,,
0.732294618,0.019495555,0.727259993,0.499707484,0.889247781,0.719654584,0.294485049,290032,NORTHERN NEVADA MEDICAL CENTER,.25px,0,,
0.733858495,0.265933867,0.493733572,0.459851188,0,0.558119989,0.637198111,140217,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN,.25px,0,,
0.734158499,0.54988835,0.006558944,0.160191495,0,0.042558977,0.058330106,100092,WUESTHOFF MEDICAL CENTER  ROCKLEDGE,.25px,0,,
0.734589928,0.771804781,0.615848584,0.293273786,0,0.739595092,0.751229802,140200,ELMHURST MEMORIAL HOSPITAL,.25px,0,,
0.734907157,0.039089988,0.377806709,0.287036198,0,0.539061148,0.589340892,450447,NAVARRO REGIONAL HOSPITAL,.25px,0,,
0.735053722,0.023005743,0.985827407,0.958174372,0.705506711,0.926467317,0.876418289,100125,HOMESTEAD HOSPITAL,.25px,0,,
0.735183347,0.14820247,0.709980966,0.983025849,0,0.753586407,0.242359572,110161,NORTHSIDE HOSPITAL,.25px,0,,
0.735365473,0.162399782,0.456472837,0.073244288,0.705506711,0.631759791,0.589340892,60027,BOULDER COMMUNITY FOOTHILLS HOSPITAL,.25px,0,,
0.735512404,0.865887723,0.27456102,0.668451974,0.51160587,0.011222716,0.556818088,330046,ST LUKE'S ROOSEVELT HOSPITAL,.25px,0,,
0.736637395,0.087383921,0.532156129,0.412364763,0.705506711,0.511506992,0.500630351,50636,POMERADO HOSPITAL,.25px,0,,
0.737460323,0.460922372,0.184911133,0.893606678,0,0.204159491,0.08604906,100254,CAPITAL REGIONAL MEDICAL CENTER,.25px,0,,
0.737562713,0.292828833,0.203829896,0.71449642,0,0.140844258,0.294485049,100287,GOOD SAMARITAN MEDICAL CENTER,.25px,0,,
0.737824042,0.294765205,0.687996968,0.30392795,0.51160587,0.906123054,0.500630351,140155,PRESENCE ST MARYS HOSPITAL,.25px,0,,
0.73813833,0.101490594,0.761480212,0.435724821,0,0.829755852,0.773312679,360262,MERCY ST ANNE HOSPITAL,.25px,0,,
0.739689102,0.821557172,0.820139913,0.668451974,0.51160587,0.926467317,0.431604881,170040,UNIVERSITY OF KANSAS HOSPITAL,.25px,0,,
0.740155401,0.30392795,0.189327708,0.106228525,0.889247781,0.164146637,0.182760524,500021,ST CLARE HOSPITAL,.25px,0,,
0.740712891,0.072815814,0.439169091,0.518057696,0,0.539061148,0.54983067,450092,FORT DUNCAN MEDICAL CENTER,.25px,0,,
0.740849972,0.811809395,0.391353071,0.26568667,0,0.926467317,0.130099455,420018,PALMETTO HEALTH RICHLAND,.25px,0,,
0.740882895,0.824490569,0.632740337,0.237423884,0,0.768929063,0.773312679,370028,INTEGRIS BAPTIST MEDICAL CENTER,.25px,0,,
0.74103253,0.215365727,0.591334943,0.775347929,0,0.441805852,0.672201119,190086,NORTHERN LOUISIANA MEDICAL CENTER,.25px,0,,
0.741037486,0.806601791,0.699038406,0.307718295,0.812658103,0.539061148,0.709132258,500079,MULTICARE GOOD SAMARITAN HOSPITAL,.25px,0,,
0.741214994,0.201819365,0.577434266,0.934492959,0,0.122123252,0.745980999,100275,WELLINGTON REGIONAL MEDICAL CENTER,.25px,0,,
0.741222738,0.530244477,0.581216371,0.327971918,0.705506711,0.373060538,0.751229802,50603,SADDLEBACK MEMORIAL MEDICAL CENTER,.25px,0,,
0.741514165,0.199734676,0.408788655,0.441056023,0,0.483615,0.589340892,450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,.25px,0,,
0.742891877,0.715205049,0.500828108,0.86814545,0,0.753586407,0.130099455,450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,.25px,0,,
0.742997642,0.898624764,0.317845107,0.073244288,0.51160587,0.297690362,0.773312679,450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,.25px,0,,
0.743067422,0.071843508,0.135463617,0.499707484,0,0.631759791,0.028295746,60114,PARKER ADVENTIST HOSPITAL,.25px,0,,
0.743918369,0.562923839,0.698395695,0.763853297,0,0.719654584,0.589340892,100176,PALM BEACH GARDENS MEDICAL CENTER,.25px,0,,
0.744050302,0.938464581,0.390578522,0.134952744,0,0.033989502,0.974126779,330194,MAIMONIDES MEDICAL CENTER,.25px,0,,
0.74442314,0.996720528,0.206235941,0.394088711,0,0.461507404,0.221100683,450388,METHODIST HOSPITAL,.25px,0,,
0.744593937,0.198342136,0.058420745,0.049257999,0,0.054210166,0.589340892,30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",.25px,0,,
0.744649364,0.294765205,0.402724104,0.906922323,0,0.204159491,0.457420423,500025,SWEDISH MEDICAL CENTER / CHERRY HILL,.25px,0,,
0.74491655,0.165102463,0.088924778,0.18238973,0,0.140844258,0.393553118,50104,SAINT FRANCIS MEDICAL CENTER,.25px,0,,
0.745722141,0.113710335,0.244295944,0.607592225,0.51160587,0.539061148,0.058330106,190164,BYRD REGIONAL HOSPITAL,.25px,0,,
0.746066448,0.126852943,0.972882557,0.612124159,0,0.977991282,0.951013917,310031,DEBORAH HEART AND LUNG CENTER,.25px,0,,
0.746433644,0.771054952,0.108519211,0.095203566,0,0.204159491,0.510740683,100002,BETHESDA HOSPITAL EAST,.25px,0,,
0.746471992,0.99180132,0.359423538,0.483120607,0,0.417201572,0.510740683,450058,BAPTIST MEDICAL CENTER,.25px,0,,
0.747158055,0.050296224,0.516607477,0.539291865,0.812658103,0.351266057,0.393553118,50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,.25px,0,,
0.747595051,0.216634668,0.19055545,0.343364013,0,0.461507404,0.242359572,190046,TOURO INFIRMARY,.25px,0,,
0.747606658,0.387150732,0.386384423,0.279315431,0,0.276382034,0.800018128,140080,PRESENCE SAINT FRANCIS HOSPITAL,.25px,0,,
0.749301106,0.452336418,0.215934279,0.279315431,0.705506711,0.511506992,0.08604906,50128,TRI-CITY MEDICAL CENTER,.25px,0,,
0.749578535,0.11677557,0.74659899,0.630185974,0,0.613137664,0.847933026,450643,DOCTORS HOSPITAL OF LAREDO,.25px,0,,
0.750947786,0.362282776,0.110801658,0.017386145,0.51160587,0.204159491,0.589340892,90004,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,.25px,0,,
0.751508755,0.664010679,0.251036165,0.20630186,0.51160587,0.373060538,0.431604881,500108,ST JOSEPH MEDICAL CENTER,.25px,0,,
0.75193988,0.048368092,0.240925833,0.450449485,0.51160587,0.323893178,0.262539036,670060,TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE,.25px,0,,
0.75333355,0.107769382,0.194329315,0.801352988,0.705506711,0.140844258,0.048145615,440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,.25px,0,,
0.753730807,0.862806009,0.330270845,0.174916159,0,0.739595092,0.393553118,450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,.25px,0,,
0.753996158,0.108428573,0.28484439,0.219856461,0,0.021258889,0.896507115,440193,UNIVERSITY MEDICAL CENTER,.25px,0,,
0.754193626,0.788696533,0.04915088,0.841769596,0,0.054210166,0.030092039,100213,BLAKE MEDICAL CENTER,.25px,0,,
0.754561121,0.914395893,0.727259993,0.747785532,0,0.768929063,0.589340892,220110,BRIGHAM AND WOMEN'S HOSPITAL,.25px,0,Y,
0.754561859,0.137622465,0.389260141,0.321783769,0,0.594391938,0.544161633,450587,BROWNWOOD REGIONAL MEDICAL CENTER,.25px,0,,
0.75509911,0.042732014,0.781091125,0.696591162,0,0.862278656,0.589340892,450656,NACOGDOCHES MEDICAL CENTER,.25px,0,,
0.755936326,0.999184252,0.500828108,0.86814545,0,0.906123054,0.030092039,100007,FLORIDA HOSPITAL,.25px,0,,
0.756252699,0.292828833,0.076845115,0.150114122,0.51160587,0.558119989,0.038175361,30119,MERCY GILBERT MEDICAL CENTER,.25px,0,,
0.757138952,0.164715189,0.686118275,0.683176638,0.929680869,0.351266057,0.349609842,50261,SIERRA VIEW MEDICAL CENTER,.25px,0,,
0.757157358,0.576099406,0.22202355,0.483120607,0,0.441805852,0.221100683,390142,ALBERT EINSTEIN MEDICAL CENTER,.25px,0,,
0.757496757,0.020245384,0.508548875,0.539291865,0.929680869,0.255568098,0.182760524,320063,CARLSBAD MEDICAL CENTER,.25px,0,,
0.758288655,0.682756404,0.452649533,0.108049538,0.963002942,0.021258889,0.589340892,50133,RIDEOUT MEMORIAL HOSPITAL,.25px,0,,
0.758465032,0.171175254,0.081739603,0.020195944,0.812658103,0.042558977,0.393553118,50045,EL CENTRO REGIONAL MEDICAL CENTER,.25px,0,,
0.758673786,0.494796516,0.173136345,0.450449485,0,0.351266057,0.242359572,440006,TRISTAR SKYLINE MEDICAL CENTER,.25px,0,,
0.759474238,0.644276168,0.225270062,0.50273152,0.51160587,0.227115795,0.262539036,50485,LONG BEACH MEMORIAL MEDICAL CENTER,.25px,0,,
0.759509364,0.186023517,0.266527138,0.134952744,0,0.511506992,0.556818088,390329,EINSTEIN MEDICAL CENTER MONTGOMERY,.25px,0,,
0.759706711,0.490544738,0.532452765,0.574344312,0.51160587,0.373060538,0.637198111,30036,CHANDLER REGIONAL MEDICAL CENTER,.25px,0,,
0.760527665,0.129967617,0.283764966,0.747785532,0.51160587,0.140844258,0.304249306,280030,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER,.25px,0,,
0.760680085,0.982086502,0.811430361,0.483120607,0,0.88661926,0.751229802,220071,MASSACHUSETTS GENERAL HOSPITAL,.25px,0,Y,
0.760996703,0.419096744,0.080132827,0.483120607,0.705506711,0.042558977,0.058330106,90001,GEORGE WASHINGTON UNIV HOSPITAL,.25px,0,,
0.761129038,0.986956271,0.242713887,0.738309671,0,0.122123252,0.393553118,330169,BETH ISRAEL MEDICAL CENTER,.25px,0,,
0.761678925,0.139031485,0.305633606,0.117377082,0,0.351266057,0.773312679,50678,ORANGE COAST MEMORIAL MEDICAL CENTER,.25px,0,,
0.762022868,0.332759288,0.211212828,0.095203566,0.51160587,0.067023179,0.751229802,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,.25px,0,,
0.762248005,0.025807302,0.064633614,0.475712956,0,0.021258889,0.252123829,50211,ALAMEDA HOSPITAL,.25px,0,,
0.762690087,0.868985918,0.718089007,0.965713862,0,0.255568098,0.773312679,170123,WESLEY MEDICAL CENTER,.25px,0,,
0.763015361,0.325516434,0.220169577,0.081747843,0,0.297690362,0.709132258,50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,.25px,0,,
0.764679746,0.735878907,0.354405452,0.432511268,0,0.104399272,0.800018128,310008,HOLY NAME MEDICAL CENTER,.25px,0,,
0.764818285,0.225270062,0.833892272,0.960250822,0,0.798065276,0.510740683,450718,ROUND ROCK MEDICAL CENTER,.25px,0,,
0.765607235,0.080215226,0.533095475,0.86814545,0.51160587,0.558119989,0.242359572,190205,THE REGIONAL MEDICAL CENTER OF ACADIANA,.25px,0,,
0.766291654,0.338008092,0.178055553,0.012870692,0,0.255568098,0.82789364,450389,EAST TEXAS MEDICAL CENTER ATHENS,.25px,0,,
0.767846589,0.621426982,0.22884617,0.130371371,0.705506711,0.539061148,0.182760524,60024,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT,.25px,0,,
0.769251195,0.664010679,0.358747868,0.035991793,0,0.539061148,0.829879451,390263,LEHIGH VALLEY HOSPITAL - MUHLENBERG,.25px,0,,
0.769842484,0.725208263,0.354405452,0.23157357,0.705506711,0.511506992,0.360255766,50309,SUTTER ROSEVILLE MEDICAL CENTER,.25px,0,,
0.770182458,0.117162845,0.368800521,0.475712956,0.705506711,0.323893178,0.360255766,320006,EASTERN NEW MEXICO MEDICAL CENTER,.25px,0,,
0.770374045,0.063587149,0.685846359,0.962838144,0,0.067023179,0.876418289,50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,.25px,0,,
0.770422886,0.854302453,0.865821804,0.117377082,0,0.918120319,0.954548825,330182,"ST FRANCIS HOSPITAL, ROSLYN",.25px,0,,
0.771624971,0.096019314,0.678018474,0.984121752,0.705506711,0.511506992,0.182760524,190177,LAKEVIEW REGIONAL MEDICAL CENTER,.25px,0,,
0.771627964,0.350507989,0.462809304,0.922355617,0,0.650365439,0.130099455,110005,NORTHSIDE HOSPITAL FORSYTH,.25px,0,,
0.772225026,0.700084871,0.790459868,0.335511408,0,0.875586061,0.800018128,310111,CENTRASTATE MEDICAL CENTER,.25px,0,,
0.772450546,0.433203418,0.57104012,0.648041793,0,0.227115795,0.854689727,100166,DOCTORS HOSPITAL OF SARASOTA,.25px,0,,
0.772687277,0.394929178,0.264162293,0.038752153,0.812658103,0.104399272,0.672201119,50300,ST MARY MEDICAL CENTER,.25px,0,,
0.772762632,0.04302041,0.932317631,0.82650934,0.998475622,0.483615,0.1215547,20006,MAT-SU REGIONAL MEDICAL CENTER,.25px,0,,
0.774271583,0.961939997,0.643089625,0.237423884,0,0.719654584,0.829879451,450358,"METHODIST HOSPITAL,THE",.25px,0,,
0.774601146,0.247229341,0.469846161,0.50273152,0,0.719654584,0.393553118,140174,PRESENCE MERCY MEDICAL CENTER,.25px,0,,
0.775116041,0.215802441,0.569573421,0.879409365,0.51160587,0.351266057,0.470587751,50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,.25px,0,,
0.777050789,0.085480509,0.043918557,0.248778438,0.705506711,0.021258889,0.105116141,50292,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,.25px,0,,
0.778249467,0.29231796,0.671583128,0.906922323,0,0.798065276,0.304249306,250094,WESLEY MEDICAL CENTER,.25px,0,,
0.779328954,0.540585526,0.681133148,0.605054342,0,0.594391938,0.800018128,50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,.25px,0,,
0.779913326,0.341658358,0.236756454,0.049257999,0,0.461507404,0.672201119,450211,MEMORIAL MEDICAL CENTER OF EAST TEXAS,.25px,0,,
0.780598282,0.68786513,0.412447162,0.936964923,0,0.373060538,0.262539036,190026,RAPIDES REGIONAL MEDICAL CENTER,.25px,0,,
0.780856223,0.009896095,0.21311624,0.355336558,0,0.323893178,0.393553118,490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,.25px,0,,
0.782851735,0.192079828,0.977892404,0.335511408,0.812658103,0.926467317,0.964016447,390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,.25px,0,,
0.78285459,0.49659281,0.784733152,0.418206837,0.963002942,0.441805852,0.470587751,20001,PROVIDENCE ALASKA MEDICAL CENTER,.25px,0,,
0.783539041,0.403960086,0.87706924,0.946234787,0,0.768929063,0.709132258,440189,REGIONAL HOSPITAL OF JACKSON,.25px,0,,
0.784455642,0.201415611,0.710887353,0.335511408,0.705506711,0.255568098,0.932020995,50150,SIERRA NEVADA MEMORIAL HOSPITAL,.25px,0,,
0.785012557,0.953766037,0.022412472,0.086510493,0,0.227115795,0.130099455,100006,ORLANDO HEALTH,.25px,0,,
0.78633026,0.285042147,0.076301283,0.441056023,0.51160587,0.083412299,0.1215547,100032,BAYFRONT HEALTH - ST PETERSBURG,.25px,0,,
0.786476776,0.029853083,0.429750908,0.325714192,0.705506711,0.185562083,0.701848205,100150,LOWER KEYS MEDICAL CENTER,.25px,0,,
0.787435717,0.367655178,0.267647762,0.655367045,0.51160587,0.70561383,0.019133,140029,COPLEY MEMORIAL HOSPITAL,.25px,0,,
0.787526179,0.378787255,0.091932334,0.194856667,0,0.227115795,0.304249306,450638,HOUSTON NORTHWEST MEDICAL CENTER,.25px,0,,
0.787628919,0.067080858,0.566541146,0.953930834,0,0.164146637,0.665510337,390116,MERCY SUBURBAN HOSPITAL,.25px,0,,
0.78768365,0.21923023,0.337670257,0.016199603,0.889247781,0.033989502,0.829879451,50006,ST JOSEPH HOSPITAL,.25px,0,,
0.789700128,0.600135134,0.648758662,0.817577311,0,0.68579692,0.510740683,390195,MAIN LINE HOSPITAL LANKENAU,.25px,0,,
0.789790558,0.078633169,0.210504198,0.932259952,0,0.558119989,0.008338758,60014,PRESBYTERIAN ST LUKES MEDICAL CENTER,.25px,0,,
0.78993152,0.089336772,0.020797456,0.026244016,0,0.00477089,0.54983067,50468,MEMORIAL HOSPITAL OF GARDENA,.25px,0,,
0.790259834,0.220499172,0.333377279,0.04439647,0.812658103,0.104399272,0.773312679,50724,BAKERSFIELD HEART HOSPITAL,.25px,0,,
0.790426572,0.391600267,0.521263009,0.574344312,0,0.70561383,0.431604881,50069,ST JOSEPH HOSPITAL,.25px,0,,
0.790689271,0.560328277,0.46585806,0.893606678,0.51160587,0.323893178,0.304249306,140084,VISTA MEDICAL CENTER EAST,.25px,0,,
0.790736093,0.653752029,0.33813993,0.086510493,0,0.185562083,0.913679024,330401,ST CATHERINE OF SIENA HOSPITAL,.25px,0,,
0.790946893,0.466723247,0.308624682,0.184482659,0.51160587,0.392267697,0.556818088,50168,ST JUDE MEDICAL CENTER,.25px,0,,
0.791042731,0.6871565,0.675834906,0.612363115,0,0.753586407,0.637198111,390139,MAIN LINE HOSPITAL BRYN MAWR CAMPUS,.25px,0,,
0.792989999,0.863580557,0.52869538,0.184482659,0,0.938769456,0.360255766,140242,CENTRAL DUPAGE HOSPITAL,.25px,0,,
0.795170128,0.974810689,0.431423604,0.483120607,0,0.613137664,0.470587751,390133,LEHIGH VALLEY HOSPITAL,.25px,0,,
0.796173018,0.742421371,0.251785994,0.275450927,0,0.417201572,0.470587751,310050,SAINT CLARE'S HOSPITAL,.25px,0,,
0.796256495,0.883776502,0.511127957,0.703026508,0,0.255568098,0.751229802,420079,TRIDENT MEDICAL CENTER,.25px,0,,
0.796493175,0.841992073,0.258954689,0.035991793,0.705506711,0.083412299,0.800018128,330119,LENOX HILL HOSPITAL,.25px,0,,
0.796595611,0.476141429,0.649483772,0.312909419,0.929680869,0.798065276,0.107596345,50007,MILLS-PENINSULA MEDICAL CENTER,.25px,0,,
0.796939987,0.06216165,0.583078584,0.435724821,0.51160587,0.875586061,0.252123829,140040,GALESBURG COTTAGE HOSPITAL,.25px,0,,
0.79704261,0.676395218,0.707179407,0.883669383,0,0.276382034,0.854689727,100034,MOUNT SINAI MEDICAL CENTER,.25px,0,,
0.797372667,0.173820255,0.063990903,0.233287465,0,0.461507404,0.058330106,440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,.25px,0,,
0.797676974,0.014807063,0.180535757,0.499707484,0.51160587,0.083412299,0.345745338,390070,LOWER BUCKS HOSPITAL,.25px,0,,
0.797824912,0.212803125,0.988727845,0.996382693,0.889247781,0.417201572,0.980347888,100252,RAULERSON HOSPITAL,.25px,0,,
0.797938672,0.732961989,0.654691375,0.965713862,0.51160587,0.461507404,0.393553118,100231,WEST FLORIDA HOSPITAL,.25px,0,,
0.797977693,0.025568346,0.666045929,0.996382693,0.705506711,0.719654584,0.035884675,250123,GARDEN PARK MEDICAL CENTER,.25px,0,,
0.798145443,0.190506011,0.398604164,0.718031328,0,0.323893178,0.510740683,450087,NORTH HILLS HOSPITAL,.25px,0,,
0.798578909,0.274865896,0.144189649,0.184482659,0,0.255568098,0.470587751,50129,ST BERNARDINE MEDICAL CENTER,.25px,0,,
0.800148908,0.764306491,0.042451859,0.130371371,0,0.558119989,0.038175361,450056,SETON MEDICAL CENTER AUSTIN,.25px,0,,
0.800206341,0.365001936,0.234844802,0.864116149,0,0.323893178,0.107596345,390223,PENN PRESBYTERIAN MEDICAL CENTER,.25px,0,,
0.800215142,0.547943738,0.610550342,0.792849433,0,0.798065276,0.304249306,390153,MAIN LINE HOSPITAL PAOLI,.25px,0,,
0.800301432,0.515453894,0.368133091,0.26568667,0.51160587,0.558119989,0.431604881,50115,PALOMAR HEALTH DOWNTOWN CAMPUS,.25px,0,,
0.800743735,0.127495653,0.957721179,0.97339343,0.51160587,0.949588418,0.589340892,450340,SAN ANGELO COMMUNITY MEDICAL CENTER,.25px,0,,
0.802668869,0.836603192,0.562750801,0.668451974,0,0.798065276,0.304249306,390006,GEISINGER MEDICAL CENTER,.25px,0,,
0.803018317,0.581125732,0.920452205,0.962838144,0,0.768929063,0.800018128,310054,HACKENSACK-UMC MOUNTAINSIDE,.25px,0,,
0.806328372,0.299445456,0.949703776,0.990186304,0.705506711,0.81492407,0.637198111,60032,ROSE MEDICAL CENTER,.25px,0,,
0.806526545,0.435955538,0.057794514,0.355336558,0,0.185562083,0.130099455,50455,SAN JOAQUIN COMMUNITY HOSPITAL,.25px,0,,
0.807459352,0.809485749,0.371898715,0.312909419,0.705506711,0.670726181,0.160999003,50039,ENLOE MEDICAL CENTER,.25px,0,,
0.807876793,0.630350772,0.877868508,0.97472829,0,0.739595092,0.672201119,100038,MEMORIAL REGIONAL HOSPITAL,.25px,0,,
0.808003528,0.85655194,0.78279678,0.883669383,0,0.68579692,0.672201119,420027,ANMED HEALTH,.25px,0,,
0.808217563,0.882960753,0.425169536,0.738309671,0,0.323893178,0.556818088,390049,ST LUKE'S HOSPITAL BETHLEHEM,.25px,0,,
0.808460064,0.041413634,0.239030661,0.607592225,0,0.441805852,0.182760524,390197,SACRED HEART HOSPITAL,.25px,0,,
0.808608088,0.327007853,0.261731528,0.995863581,0,0.297690362,0.030092039,110177,DOCTORS HOSPITAL,.25px,0,,
0.808869616,0.602203344,0.820139913,0.668451974,0.51160587,0.297690362,0.954548825,140114,SWEDISH COVENANT HOSPITAL,.25px,0,,
0.809204393,0.029127974,0.92415191,0.343364013,0.963002942,0.227115795,0.950461845,20017,ALASKA REGIONAL HOSPITAL,.25px,0,,
0.809349251,0.007218134,0.07173639,0.58676181,0,0.104399272,0.1215547,100107,LEHIGH REGIONAL MEDICAL CENTER,.25px,0,Y,
